CCI Price Index-CCI 5500/CCI 5000/CCI 3800,,,,,,,,,,,,,,,,,,,,
Name,CCI 5500,CCI 5500,CCI 5500,CCI 5500,CCI 5000,CCI 5000,CCI 5000,CCI 5000,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI Shanxi Low-sulphur,CCI Shanxi Low-sulphur,CCI Changzhi PCI,CCI Changzhi PCI
2017-09-30,723,112.32,0,0,632,98.18,0,0,428.57,55,0,0,582.08,74.7,0,0,,,1050,0
2017-09-29,723,112.32,3,0.97,632,98.18,2,0.75,428.57,55,-8.32,-0.9,582.08,74.7,-4.87,-0.4,,,1050,0
2017-09-28,720,111.35,4,-0.05,630,97.43,0,-0.59,436.89,55.9,-0.37,-0.3,586.95,75.1,-0.48,-0.4,,,1050,0
2017-09-27,716,111.4,0,0,630,98.02,4,0.62,437.26,56.2,0.65,0,587.43,75.5,0.89,0,,,1050,0
2017-09-26,716,111.4,2,0.14,626,97.4,1,0.01,436.61,56.2,0.66,0,586.54,75.5,2.43,0.2,,,1050,0
2017-09-25,714,111.26,3,-0.04,625,97.39,4,0.18,435.95,56.2,2.86,0.2,584.11,75.3,4.08,0.3,,,1050,0
2017-09-22,711,111.3,3,0.47,621,97.21,2,0.31,433.09,56,0,0,580.03,75,0,0,,,1050,0
2017-09-21,708,110.83,0,-0.33,619,96.9,13,1.75,433.09,56,7.1,0.75,580.03,75,9.47,1,,,1050,0
2017-09-20,708,111.16,7,1.26,606,95.15,1,0.3,425.99,55.25,-0.65,0,570.56,74,2.99,0.5,,,1050,0
2017-09-19,701,109.9,9,1.08,605,94.85,1,-0.13,426.64,55.25,3.22,0.25,567.57,73.5,1.72,0,,,1050,0
2017-09-18,692,108.82,15,2.03,604,94.98,14,1.92,423.42,55,8.19,0.9,565.85,73.5,9.4,1,,,1050,0
2017-09-15,677,106.79,7,1.27,590,93.06,5,0.93,415.23,54.1,1.67,0.3,556.45,72.5,2.99,0.5,,,1050,20
2017-09-14,670,105.52,9,1.1,585,92.13,3,0.19,413.56,53.8,9.54,1,553.46,72,10.18,1,,,1030,0
2017-09-13,661,104.42,6,0.95,582,91.94,0,0,404.02,52.8,7.05,1,543.28,71,0.7,0.2,,,1030,60
2017-09-12,655,103.47,6,0.79,582,91.94,3,0.33,396.97,51.8,3.67,0.4,542.58,70.8,6.95,0.8,,,970,0
2017-09-11,649,102.68,5,-0.32,579,91.61,8,0.29,393.3,51.4,7.24,0.4,535.63,70,9.52,0.5,,,970,0
2017-09-08,644,103,7,1.9,571,91.32,1,0.86,386.06,51,-1.63,0.1,526.11,69.5,4.37,1,,,970,0
2017-09-07,637,101.1,2,0.79,570,90.46,1,0.57,387.69,50.9,-1.02,0.1,521.74,68.5,-0.88,0.2,,,970,0
2017-09-06,635,100.31,1,0.46,569,89.89,4,0.91,388.71,50.8,-1.19,0,522.62,68.3,0.71,0.3,,,970,0
2017-09-05,634,99.85,0,-0.46,565,88.98,2,-0.1,389.9,50.8,3.31,0.2,521.91,68,2.38,0,,,970,0
2017-09-04,634,100.31,3,1.24,563,89.08,5,1.47,386.59,50.6,-2.19,0.1,519.53,68,-3.97,0,,,970,50
2017-09-01,631,99.07,5,1.23,558,87.61,1,0.55,388.78,50.5,-0.23,0.2,523.5,68,-0.84,0.2,,,920,0
2017-08-31,626,97.84,2,0.16,557,87.06,2,0.18,389.01,50.3,0.78,0.1,524.34,67.8,3.09,0.4,,,920,0
2017-08-30,624,97.68,0,0,555,86.88,0,0,388.23,50.2,1.54,0.2,521.25,67.4,0,0,,,920,0
2017-08-29,624,97.68,3,1.06,555,86.88,1,0.68,386.69,50,-1.75,0,521.25,67.4,0.74,0.4,,,920,0
2017-08-28,621,96.62,1,0.59,554,86.2,3,0.86,388.44,50,2.35,0.6,520.51,67,0.77,0.5,,,920,0
2017-08-25,620,96.03,0,0,551,85.34,1,0.15,386.09,49.4,0,0,519.74,66.5,0,0,,,920,40
2017-08-24,620,96.03,-1,-0.15,550,85.19,-4,-0.62,386.09,49.4,0,0,519.74,66.5,2.35,0.3,,,880,30
2017-08-23,621,96.18,0,0,554,85.81,-1,-0.15,386.09,49.4,1.56,0.2,517.39,66.2,1.56,0.2,,,850,0
2017-08-22,621,96.18,1,0.29,555,85.96,-1,-0.03,384.53,49.2,0.99,0.2,515.83,66,1.58,0.3,,,850,60
2017-08-21,620,95.89,-5,-0.77,556,85.99,0,0,383.54,49,2.35,0.3,514.25,65.7,3.91,0.5,,,790,0
2017-08-18,625,96.66,0,0,556,85.99,-1,-0.15,381.19,48.7,0,0,510.34,65.2,0,0,,,790,0
2017-08-17,625,96.66,-2,-0.02,557,86.14,0,0.26,381.19,48.7,-0.57,0,510.34,65.2,-0.76,0,,,790,0
2017-08-16,627,96.68,0,-0.43,557,85.88,0,-0.39,381.76,48.7,2.7,0.2,511.1,65.2,1.52,0,,,790,0
2017-08-15,627,97.11,-3,-0.47,557,86.27,-3,-0.47,379.06,48.5,0,0,509.58,65.2,0,0,,,790,0
2017-08-14,630,97.58,-4,-0.62,560,86.74,-4,-0.62,379.06,48.5,-1.56,-0.2,509.58,65.2,-1.56,-0.2,,,790,0
2017-08-11,634,98.2,-3,-0.46,564,87.36,-2,-0.31,380.62,48.7,-0.78,-0.1,511.14,65.4,0,0,,,790,10
2017-08-10,637,98.66,0,0.59,566,87.67,0,0.53,381.4,48.8,-2.29,0,511.14,65.4,0.08,0.4,,,780,0
2017-08-09,637,98.07,-2,-0.16,566,87.14,0,0.13,383.69,48.8,-0.57,0,511.06,65,-0.76,0,,,780,0
2017-08-08,639,98.23,1,0.3,566,87.01,-2,-0.18,384.26,48.8,-0.57,0,511.82,65,-0.76,0,,,780,0
2017-08-07,638,97.93,0,-0.15,568,87.19,0,-0.13,384.83,48.8,-1,-0.2,512.58,65,-3.17,-0.5,,,780,0
2017-08-04,638,98.08,0,0.15,568,87.32,0,0.13,385.83,49,0,0,515.75,65.5,-1.58,-0.2,,,780,0
2017-08-03,638,97.93,-2,-0.31,568,87.19,-3,-0.46,385.83,49,-3.94,-0.5,517.33,65.7,-2.36,-0.3,,,780,0
2017-08-02,640,98.24,0,-0.15,571,87.65,0,-0.13,389.77,49.5,-6.3,-0.8,519.69,66,-3.94,-0.5,,,780,0
2017-08-01,640,98.39,-1,0.14,571,87.78,-1,0.11,396.07,50.3,-0.59,0,523.63,66.5,-0.78,0,,,780,0
2017-07-31,641,98.25,-1,-0.01,572,87.67,0,0.13,396.66,50.3,-0.58,0,524.41,66.5,-0.77,0,,,780,10
2017-07-28,642,98.26,0,0,572,87.54,1,0.15,397.24,50.3,2.36,0.3,525.18,66.5,2.37,0.3,,,770,0
2017-07-27,642,98.26,0,0.15,571,87.39,0,0.13,394.88,50,1.21,0.3,522.81,66.2,0.03,0.2,,,770,0
2017-07-26,642,98.11,-3,-0.46,571,87.26,-2,-0.31,393.67,49.7,1.59,0.2,522.78,66,3.17,0.4,,,770,0
2017-07-25,645,98.57,0,0.15,573,87.57,2,0.44,392.08,49.5,6.33,0.8,519.61,65.6,4.75,0.6,,,770,0
2017-07-24,645,98.42,4,0.46,571,87.13,0,-0.13,385.75,48.7,0,0,514.86,65,3.96,0.5,,,770,0
2017-07-21,641,97.96,0,0,571,87.26,1,0.15,385.75,48.7,3.96,0.5,510.9,64.5,5.55,0.7,,,770,0
2017-07-20,641,97.96,1,0.01,570,87.11,3,0.33,381.79,48.2,2.15,0.2,505.35,63.8,3.12,0.3,,,770,10
2017-07-19,640,97.95,5,1.05,567,86.78,0,0.26,379.64,48,-1.12,0,502.23,63.5,-1.49,0,,,760,0
2017-07-18,635,96.9,1,0.16,567,86.52,3,0.46,380.76,48,3.96,0.5,503.72,63.5,4.76,0.6,,,760,0
2017-07-17,634,96.74,5,0.9,564,86.06,3,0.58,376.8,47.5,3.42,0.5,498.96,62.9,2.44,0.4,,,760,0
2017-07-14,629,95.84,5,0.9,561,85.48,3,0.58,373.38,47,1.83,0.3,496.52,62.5,7.23,1,,,760,0
2017-07-13,624,94.94,0,0,558,84.9,0,0,371.55,46.7,3.19,0.4,489.29,61.5,0,0,,,760,0
2017-07-12,624,94.94,6,1.19,558,84.9,1,0.41,368.36,46.3,-2.14,-0.2,489.29,61.5,-0.72,0,,,760,0
2017-07-11,618,93.75,0,-0.13,557,84.49,7,0.94,370.5,46.5,-3.98,-0.5,490.01,61.5,-1.6,-0.2,,,760,0
2017-07-10,618,93.88,6,0.91,550,83.55,5,0.76,374.48,47,-1.6,-0.2,491.61,61.7,0,0,,,760,0
2017-07-07,612,92.97,2,0.3,545,82.79,0,0,376.08,47.2,-0.79,-0.1,491.61,61.7,0,0,,,760,0
2017-07-06,610,92.67,2,0.3,545,82.79,1,0.15,376.87,47.3,0,0,491.61,61.7,0,0,,,760,0
2017-07-05,608,92.37,4,0.61,544,82.64,3,0.45,376.87,47.3,-0.8,-0.1,491.61,61.7,-2.39,-0.3,,,760,0
2017-07-04,604,91.76,10,1.25,541,82.19,1,-0.09,377.67,47.4,-2.86,-0.5,494,62,-0.93,-0.3,,,760,0
2017-07-03,594,90.51,0,0,540,82.28,2,0.31,380.53,47.9,-0.8,-0.1,494.93,62.3,-1.59,-0.2,,,760,0
2017-06-30,594,90.51,0,0.27,538,81.97,0,0.24,381.33,48,-0.56,0,496.52,62.5,-0.73,0,,,760,0
2017-06-29,594,90.24,0,0,538,81.73,0,0,381.89,48,-3.75,-0.4,497.25,62.5,-0.73,0,,,760,0
2017-06-28,594,90.24,-1,0.51,538,81.73,-7,-0.46,385.64,48.4,-3.06,-0.1,497.98,62.5,-2.93,0,,,760,0
2017-06-27,595,89.73,0,0,545,82.19,0,0,388.7,48.5,0,0,500.91,62.5,0,0,,,760,0
2017-06-26,595,89.73,2,0.17,545,82.19,4,0.48,388.7,48.5,-1.61,-0.2,500.91,62.5,0,0,,,760,0
2017-06-23,593,89.56,1,0.02,541,81.71,2,0.19,390.31,48.7,-1.03,-0.2,500.91,62.5,0.73,0,,,760,0
2017-06-22,592,89.54,4,0.61,539,81.52,2,0.3,391.34,48.9,-1.82,-0.3,500.18,62.5,0.74,0,,,760,0
2017-06-21,588,88.93,0,-0.13,537,81.22,3,0.33,393.16,49.2,0,0,499.44,62.5,0,0,,,760,0
2017-06-20,588,89.06,5,0.62,534,80.89,7,0.95,393.16,49.2,6.16,0.7,499.44,62.5,9.5,1.1,,,760,0
2017-06-19,583,88.44,7,1.06,527,79.94,9,1.36,387,48.5,4.55,0.5,489.94,61.4,5.5,0.6,,,760,0
2017-06-16,576,87.38,1,-0.1,518,78.58,4,0.38,382.45,48,2.95,0.3,484.44,60.8,3.1,0.3,,,760,0
2017-06-15,575,87.48,5,0.89,514,78.2,6,1.03,379.5,47.7,1.83,0.3,481.34,60.5,3.28,0.5,,,760,0
2017-06-14,570,86.59,0,0,508,77.17,0,0,377.67,47.4,1.59,0.2,478.06,60,0,0,,,760,0
2017-06-13,570,86.59,5,0.76,508,77.17,5,0.76,376.08,47.2,9.57,1.2,478.06,60,7.97,1,,,760,0
2017-06-12,565,85.83,6,1.03,503,76.41,3,0.56,366.51,46,7.96,1,470.09,59,3.18,0.4,,,760,0
2017-06-09,559,84.8,0,-0.12,500,75.85,1,0.04,358.55,45,7.97,1,466.91,58.6,4.78,0.6,,,760,0
2017-06-08,559,84.92,2,0.18,499,75.81,1,0.04,350.58,44,2.11,0.2,462.13,58,2.27,0.2,,,760,0
2017-06-07,557,84.74,1,0.27,498,75.77,3,0.57,348.47,43.8,-0.52,0,459.86,57.8,-0.67,0,,,760,0
2017-06-06,556,84.47,2,0.43,495,75.2,3,0.57,348.99,43.8,0.8,0.1,460.53,57.8,0,0,,,760,0
2017-06-05,554,84.04,-2,-0.3,492,74.63,0,0,348.19,43.7,-0.51,0,460.53,57.8,-2.28,-0.2,,,760,0
2017-06-02,556,84.34,-1,-0.15,492,74.63,0,0,348.7,43.7,2.39,0.3,462.81,58,0,0,,,760,0
2017-06-01,557,84.49,-6,-0.41,492,74.63,0,0.43,346.31,43.4,-1.22,0.1,462.81,58,-3.51,-0.1,,,760,-10
2017-05-31,563,84.9,0,0.12,492,74.2,-3,-0.34,347.53,43.3,1.9,0.3,466.32,58.1,-0.68,0,,,770,0
2017-05-27,563,84.78,0,0,495,74.54,0,0,345.63,43,0,0,467,58.1,0,0,,,770,0
2017-05-26,563,84.78,0,0.37,495,74.54,0,0.33,345.63,43,2.53,0.5,467,58.1,-2.04,0,,,770,0
2017-05-25,563,84.41,0,0,495,74.21,0,0,343.1,42.5,2.42,0.3,469.04,58.1,0,0,,,770,0
2017-05-24,563,84.41,-1,-0.15,495,74.21,-3,-0.45,340.68,42.2,1.61,0.2,469.04,58.1,0,0,,,770,0
2017-05-23,564,84.56,-1,-0.15,498,74.66,0,0,339.07,42,0,0,469.04,58.1,-3.23,-0.4,,,770,0
2017-05-22,565,84.71,-3,-0.32,498,74.66,-1,-0.04,339.07,42,-2.42,-0.3,472.27,58.5,-4.04,-0.5,,,770,0
2017-05-19,568,85.03,-6,-1.03,499,74.7,-1,-0.26,341.49,42.3,0,0,476.31,59,0,0,,,770,-20
2017-05-18,574,86.06,-3,-0.45,500,74.96,-2,-0.3,341.49,42.3,0.5,0,476.31,59,-5.76,-0.8,,,790,0
2017-05-17,577,86.51,0,0,502,75.26,-1,-0.15,340.99,42.3,-0.5,0,482.07,59.8,-2.31,-0.2,,,790,0
2017-05-16,577,86.51,-1,-0.02,503,75.41,0,0.11,341.49,42.3,-0.49,0,484.38,60,-0.7,0,,,790,0
2017-05-15,578,86.53,-11,-1.65,503,75.3,-7,-1.05,341.98,42.3,-2.43,-0.3,485.08,60,-2.43,-0.3,,,790,0
2017-05-12,589,88.18,-1,-0.02,510,76.35,-3,-0.34,344.41,42.6,-1.31,-0.1,487.51,60.3,-0.7,0,,,790,0
2017-05-11,590,88.2,-6,-0.9,513,76.69,0,0,345.72,42.7,-4.04,-0.5,488.21,60.3,-1.62,-0.2,,,790,0
2017-05-10,596,89.1,-4,-0.6,513,76.69,0,0,349.76,43.2,0,0,489.83,60.5,-8.1,-1,,,790,-30
2017-05-09,600,89.7,-7,-1.17,513,76.69,-4,-0.71,349.76,43.2,-1.92,-0.3,497.93,61.5,-7.36,-1,,,820,0
2017-05-08,607,90.87,-8,-1.2,517,77.4,-6,-0.9,351.68,43.5,-1.11,-0.2,505.29,62.5,-3.31,-0.5,,,820,0
2017-05-05,615,92.07,-4,-0.6,523,78.3,-5,-0.75,352.79,43.7,-2.94,-0.3,508.6,63,-4.78,-0.5,,,820,0
2017-05-04,619,92.67,0,-0.13,528,79.05,-1,-0.26,355.73,44,-3.52,-0.5,513.38,63.5,-7.33,-1,,,820,0
2017-05-03,619,92.8,-4,-0.47,529,79.31,-6,-0.78,359.25,44.5,-8.07,-1,520.71,64.5,-1.61,-0.2,,,820,-10
2017-05-02,623,93.27,-9,-1.35,535,80.09,-15,-2.25,367.32,45.5,-2.15,-0.2,522.32,64.7,-3.19,-0.3,,,830,0
2017-04-28,632,94.62,-3,-0.45,550,82.34,0,0,369.47,45.7,-3.5,-0.5,525.51,65,-5.69,-0.8,,,830,0
2017-04-27,635,95.07,-9,-1.48,550,82.34,0,-0.12,372.97,46.2,-2.42,-0.3,531.2,65.8,0,0,,,830,-5
2017-04-26,644,96.55,-6,-0.9,550,82.46,0,0,375.39,46.5,-4.85,-0.6,531.2,65.8,-7.27,-0.9,,,835,0
2017-04-25,650,97.45,-4,-0.75,550,82.46,-5,-0.87,380.24,47.1,-2.67,-0.4,538.47,66.7,-1.64,-0.3,,,835,0
2017-04-24,654,98.2,-8,-1.05,555,83.33,-8,-1.08,382.91,47.5,-6.45,-0.8,540.11,67,-5.64,-0.7,,,835,0
2017-04-21,662,99.25,-2,-0.3,563,84.41,0,0,389.36,48.3,-5.41,-0.6,545.75,67.7,-0.79,0,,,835,0
2017-04-20,664,99.55,-2,-0.45,563,84.41,-2,-0.42,394.77,48.9,-4.26,-0.6,546.54,67.7,-1.63,-0.3,,,835,0
2017-04-19,666,100,0,0.15,565,84.83,-3,-0.33,399.03,49.5,-2.2,-0.2,548.17,68,-4.83,-0.5,,,835,0
2017-04-18,666,99.85,-7,-1.2,568,85.16,-9,-1.47,401.23,49.7,-7.48,-1,553,68.5,-0.81,-0.2,,,835,0
2017-04-17,673,101.05,-4,-0.6,577,86.63,-6,-0.9,408.71,50.7,-2.42,-0.3,553.81,68.7,-4.03,-0.5,,,835,0
2017-04-14,677,101.65,0,0,583,87.53,0,0,411.13,51,-0.8,-0.1,557.84,69.2,0,0,,,835,0
2017-04-13,677,101.65,0,0.3,583,87.53,-3,-0.2,411.93,51.1,-3.62,-0.3,557.84,69.2,-1.62,0,,,835,5
2017-04-12,677,101.35,0,0.14,586,87.73,-4,-0.47,415.55,51.4,-4.05,-0.5,559.46,69.2,-2.43,-0.3,,,830,0
2017-04-11,677,101.21,-1,-0.15,590,88.2,-5,-0.75,419.6,51.9,-5.46,-0.6,561.89,69.5,-0.81,0,,,830,0
2017-04-10,678,101.36,-6,-1.04,595,88.95,-9,-1.47,425.06,52.5,-1,-0.2,562.7,69.5,-2.42,-0.4,,,830,0
2017-04-07,684,102.4,-2,-0.3,604,90.42,0,0,426.06,52.7,0,0,565.12,69.9,-0.81,-0.1,,,830,0
2017-04-06,686,102.7,-1,-0.3,604,90.42,0,-0.14,426.06,52.7,-1.81,-0.3,565.93,70,0.82,0,,,830,0
2017-04-05,687,103,-3,-0.45,604,90.56,-3,-0.45,427.87,53,-0.81,-0.1,565.11,70,0,0,,,830,0
2017-04-01,690,103.45,0,0.15,607,91.01,0,0.14,428.68,53.1,0,0,565.11,70,0,0,,,830,0
2017-03-31,690,103.3,0,0,607,90.87,0,0,428.68,53.1,-5.65,-0.7,565.11,70,0,0,,,830,0
2017-03-30,690,103.3,2,0.15,607,90.87,1,0.01,434.33,53.8,0,0,565.11,70,0,0,,,830,0
2017-03-29,688,103.15,0,-0.15,606,90.86,0,-0.13,434.33,53.8,0.63,0,565.11,70,2.43,0.2,,,830,0
2017-03-28,688,103.3,0,0,606,90.99,-4,-0.6,433.7,53.8,3.23,0.4,562.68,69.8,0,0,,,830,0
2017-03-27,688,103.3,-2,-0.15,610,91.59,0,0.13,430.47,53.4,-2.24,-0.2,562.68,69.8,-0.82,0,,,830,0
2017-03-24,690,103.45,0,0,610,91.46,0,0,432.71,53.6,0,0,563.5,69.8,0,0,,,830,0
2017-03-23,690,103.45,-1,-0.15,610,91.46,-3,-0.45,432.71,53.6,0,0,563.5,69.8,0,0,,,830,0
2017-03-22,691,103.6,0,0.3,613,91.91,1,0.42,432.71,53.6,0.36,0.2,563.5,69.8,-1.63,0,,,830,0
2017-03-21,691,103.3,-1,-0.15,612,91.49,-3,-0.45,432.35,53.4,0.63,0,565.13,69.8,0.82,0,,,830,0
2017-03-20,692,103.45,0,-0.15,615,91.94,-5,-0.88,431.72,53.4,0,0,564.31,69.8,2.42,0.3,,,830,0
2017-03-17,692,103.6,6,0.9,620,92.82,4,0.6,431.72,53.4,0.62,0,561.89,69.5,4.85,0.5,,,830,0
2017-03-16,686,102.7,7,1.34,616,92.22,7,1.31,431.1,53.4,-2.06,-0.1,557.04,69,-1.61,0,,,830,0
2017-03-15,679,101.36,0,0,609,90.91,4,0.6,433.16,53.5,-2.43,-0.3,558.65,69,0,0,,,830,0
2017-03-14,679,101.36,7,0.9,605,90.31,4,0.47,435.59,53.8,0.63,0,558.65,69,0.81,0,,,830,0
2017-03-13,672,100.46,9,1.49,601,89.84,2,0.42,434.96,53.8,-1.26,0,557.84,69,0.81,0.3,,,830,0
2017-03-10,663,98.97,7,1.05,599,89.42,3,0.45,436.22,53.8,3.06,0.3,557.03,68.7,0.81,0,,,830,0
2017-03-09,656,97.92,8,0.91,596,88.97,14,1.84,433.16,53.5,4.67,0.5,556.22,68.7,8.89,1,,,830,0
2017-03-08,648,97.01,6,0.9,582,87.13,7,1.05,428.49,53,0,0,547.33,67.7,3.23,0.4,,,830,0
2017-03-07,642,96.11,4,0.6,575,86.08,6,0.9,428.49,53,5.66,0.7,544.1,67.3,2.43,0.3,,,830,0
2017-03-06,638,95.51,4,0.59,569,85.18,4,0.59,422.83,52.3,1.42,0.1,541.67,67,4.01,0.4,,,830,0
2017-03-03,634,94.92,5,0.48,565,84.59,3,0.21,421.41,52.2,0.61,0,537.66,66.6,0.78,0,,,830,0
2017-03-02,629,94.44,5,0.61,562,84.38,3,0.33,420.8,52.2,2.22,0.2,536.88,66.6,4,0.4,,,830,0
2017-03-01,624,93.83,9,1.49,559,84.05,3,0.57,418.58,52,0,0,532.88,66.2,0,0,,,830,0
2017-02-28,615,92.34,6,0.9,556,83.48,7,1.05,418.58,52,1.81,0.3,532.88,66.2,0.83,0.2,,,830,0
2017-02-27,609,91.44,2.5,0.24,549,82.43,2,0.18,416.77,51.7,4.63,0.5,532.05,66,8.83,1,,,830,0
2017-02-24,606.5,91.2,0,0.14,547,82.25,1,0.27,412.14,51.2,2.63,0.4,523.22,65,-0.76,0,,,830,0
2017-02-23,606.5,91.06,1.5,0.22,546,81.98,0,0,409.51,50.8,2.41,0.3,523.98,65,2.41,0.3,,,830,0
2017-02-22,605,90.84,3,0.45,546,81.98,6,0.9,407.1,50.5,6.45,0.8,521.57,64.7,4.03,0.5,,,830,-10
2017-02-21,602,90.39,4,0.47,540,81.08,3,0.33,400.65,49.7,-0.22,-0.1,517.54,64.2,2.37,0.2,,,840,0
2017-02-20,598,89.92,6,0.77,537,80.75,4,0.49,400.87,49.8,0.58,0,515.17,64,0.74,0,,,840,-10
2017-02-17,592,89.15,2,0.43,533,80.26,2,0.42,400.29,49.8,-0.58,0,514.43,64,-0.74,0,,,850,0
2017-02-16,590,88.72,0,0,531,79.84,0,0,400.87,49.8,2.41,0.3,515.17,64,0,0,,,850,0
2017-02-15,590,88.72,0,0.13,531,79.84,1,0.26,398.46,49.5,3.46,0.5,515.17,64,-0.75,0,,,850,0
2017-02-14,590,88.59,0,0.13,530,79.58,0,0.12,395,49,-0.58,0,515.92,64,-2.37,-0.2,,,850,-10
2017-02-13,590,88.46,-2,-0.43,530,79.46,0,-0.12,395.58,49,0.58,0,518.29,64.2,-13.76,-1.8,,,860,0
2017-02-10,592,88.89,0,-0.13,530,79.58,0,-0.11,395,49,0.57,0,532.05,66,0.78,0,,,860,0
2017-02-09,592,89.02,-1,0.11,530,79.69,-2,-0.07,394.43,49,0.47,0.2,531.27,66,-1.55,0,,,860,0
2017-02-08,593,88.91,0,-0.26,532,79.76,0,-0.23,393.96,48.8,1.14,0,532.82,66,1.55,0,,,860,0
2017-02-07,593,89.17,0,-0.13,532,79.99,-3,-0.57,392.82,48.8,0.57,0,531.27,66,12.83,1.5,,,860,0
2017-02-06,593,89.3,-5,-0.62,535,80.56,-1,-0.04,392.25,48.8,15.53,2,518.44,64.5,19.36,2.5,,,860,0
2017-02-04,598,89.92,0,-0.13,536,80.6,0,-0.11,376.72,46.8,0.55,0,499.08,62,0.73,0,,,860,0
2017-02-03,598,90.05,-5,-0.49,536,80.71,-2,-0.07,376.17,46.8,5.89,0.8,498.35,62,12.15,1.6,,,860,0
2017-01-26,603,90.54,0,-0.13,538,80.78,0,-0.12,370.28,46,0.54,0,486.2,60.4,0.71,0,,,860,0
2017-01-25,603,90.67,0,-0.4,538,80.9,0,-0.35,369.74,46,1.07,0,485.49,60.4,1.41,0,,,860,0
2017-01-24,603,91.07,0,0.4,538,81.25,0,0.35,368.67,46,-1.07,0,484.08,60.4,-1.41,0,,,860,0
2017-01-23,603,90.67,0,0,538,80.9,0,0,369.74,46,11.53,1.5,485.49,60.4,2.51,0.4,,,860,0
2017-01-22,603,90.67,0,0,538,80.9,0,0,358.21,44.5,0,0,482.98,60,0,0,,,860,0
2017-01-20,603,90.67,0,-0.13,538,80.9,0,-0.11,358.21,44.5,0.52,0,482.98,60,0.71,0,,,860,-40
2017-01-19,603,90.8,0,-0.14,538,81.01,0,-0.12,357.69,44.5,4.54,0.5,482.27,60,4.71,0.5,,,900,0
2017-01-18,603,90.94,0,0.8,538,81.13,0,0.7,353.15,44,-2.58,0,477.56,59.5,-3.48,0,,,900,0
2017-01-17,603,90.14,3,0.44,538,80.43,2,0.3,355.73,44,4.05,0.5,481.04,59.5,0,0,,,900,0
2017-01-16,600,89.7,-4,-0.59,536,80.13,-3,-0.45,351.68,43.5,8.08,1,481.04,59.5,0,0,,,900,0
2017-01-13,604,90.29,-1,0.11,539,80.58,0,0.24,343.6,42.5,2.57,0.5,481.04,59.5,-2.09,0,,,900,0
2017-01-12,605,90.18,0,0,539,80.34,-1,-0.15,341.03,42,0,0,483.13,59.5,0,0,,,900,0
2017-01-11,605,90.18,-2,-0.17,540,80.49,0,0.11,341.03,42,-0.49,0,483.13,59.5,-0.69,0,,,900,0
2017-01-10,607,90.35,0,0,540,80.38,0,0,341.52,42,-1.63,-0.2,483.82,59.5,0,0,,,900,0
2017-01-09,607,90.35,0,-0.66,540,80.38,0,-0.58,343.15,42.2,1.66,-0.1,483.82,59.5,-0.56,-0.5,,,900,0
2017-01-06,607,91.01,-1.5,0.31,540,80.96,0,0.47,341.49,42.3,-1.98,0,484.38,60,-2.81,0,,,900,0
2017-01-05,608.5,90.7,-3.5,0,540,80.49,-4,-0.13,343.47,42.3,-1.48,0,487.19,60,-2.1,0,,,900,0
2017-01-04,612,90.7,-3,-0.58,544,80.62,-3,-0.56,344.95,42.3,-3.26,-0.4,489.29,60,-4.08,-0.5,,,900,0
2017-01-03,615,91.28,-2,-0.42,547,81.18,-3,-0.57,348.21,42.7,-1.95,-0.3,493.37,60.5,-0.92,-0.2,,,900,0
2016-12-30,617,91.7,0,0.13,550,81.75,0,0.12,350.16,43,-0.5,0,494.29,60.7,-0.71,0,,,900,0
2016-12-29,617,91.57,-3,-0.45,550,81.63,-3,-0.44,350.66,43,0,0,495,60.7,0,0,,,900,0
2016-12-28,620,92.02,-3,-0.44,553,82.07,-3,-0.45,350.66,43,0.5,0,495,60.7,0.71,0,,,900,0
2016-12-27,623,92.46,-2,-0.3,556,82.52,-1,-0.15,350.16,43,0,0,494.29,60.7,0,0,,,900,0
2016-12-26,625,92.76,-5,-0.47,557,82.67,-3,-0.2,350.16,43,-5.6,-0.5,494.29,60.7,-4.59,-0.3,,,900,0
2016-12-23,630,93.23,0,-0.41,560,82.87,0,-0.36,355.76,43.5,-0.1,-0.2,498.88,61,-1.11,-0.4,,,900,0
2016-12-22,630,93.64,0,0.41,560,83.23,0,0.36,355.86,43.7,-1.53,0,499.99,61.4,-2.16,0,,,900,-20
2016-12-21,630,93.23,-3,-0.72,560,82.87,-4,-0.84,357.39,43.7,1.02,0,502.15,61.4,-3.45,-0.6,,,920,0
2016-12-20,633,93.95,-3,-0.71,564,83.71,-3,-0.68,356.37,43.7,1.02,0,505.6,62,1.45,0,,,920,0
2016-12-19,636,94.66,-4,-0.46,567,84.39,-3,-0.33,355.35,43.7,-0.51,0,504.15,62,-11.31,-1.3,,,920,0
2016-12-16,640,95.12,0,-0.14,570,84.72,0,-0.12,355.86,43.7,-1.41,-0.3,515.46,63.3,-0.15,-0.2,,,920,-10
2016-12-15,640,95.26,-2,-0.71,570,84.84,-2,-0.67,357.27,44,1.03,0,515.61,63.5,1.49,0,,,930,0
2016-12-14,642,95.97,-2,-0.3,572,85.51,0,0,356.24,44,-2.43,-0.3,514.12,63.5,0,0,,,930,0
2016-12-13,644,96.27,-2,-0.16,572,85.51,0,0.12,358.67,44.3,-0.52,0,514.12,63.5,-0.74,0,,,930,0
